transaction_id,date,customer_id,product,region,customer_tier,sales_rep,quantity,list_price,volume_discount,payment_terms,rep_discretionary,freight_waiver,invoice_price,variable_cost
TXN0101185,2024-01-04,CUST1079,Spark Plug,Southeast,Bronze,Adams,48,65.62,0.0322,0.0318,0.0703,0.0202,55.48,34.65
TXN0101186,2024-02-02,CUST1064,Air Filter,Southwest,Standard,Chen,118,65.63,0.0366,0.0052,0.0707,0.0141,57.32,34.65
TXN0101187,2024-02-18,CUST1136,Brake Pad,Southeast,Silver,Adams,166,52.03,0.0706,0.0156,0.025,0.0252,44.93,20.39
TXN0101188,2024-06-14,CUST1117,Spark Plug,Midwest,Bronze,Davis,132,45.44,0.0504,0.0063,0.0345,0.0104,40.82,23.38
TXN0101189,2024-12-20,CUST1073,Wiper Blade,Midwest,Silver,Chen,202,76.75,0.054,0.0263,0.0104,0.0296,67.52,40.97
TXN0101190,2024-11-16,CUST1126,Wiper Blade,Midwest,Gold,Ivanov,75,78.99,0.0868,0.0343,0.0876,0.0105,61.68,43.35
TXN0101191,2024-03-17,CUST1055,Brake Pad,Northeast,Silver,Foster,195,56.73,0.0532,0.0306,0.1345,0.0033,44.16,28.21
TXN0101192,2024-06-21,CUST1129,Spark Plug,Northeast,Silver,Evans,71,72.08,0.056,0.0223,0.0833,0.0119,59.57,32.66
TXN0101193,2024-08-12,CUST1138,Battery,West,Bronze,Hall,125,21.24,0.0603,0.0108,0.0628,0.0171,18.03,8.23
TXN0101194,2024-09-15,CUST1126,Wiper Blade,West,Gold,Adams,222,81.79,0.0809,0.0139,0.0023,0.0224,72.02,43.15
TXN0101195,2024-03-15,CUST1056,Wiper Blade,Midwest,Gold,Ivanov,162,66.06,0.1156,0.0273,0.068,0.0152,51.12,33.25
TXN0101196,2024-12-08,CUST1057,Wiper Blade,West,Silver,Chen,214,17.41,0.0731,0.0373,0.0214,0.0134,14.88,7.75
TXN0101197,2024-10-07,CUST1144,Spark Plug,Northeast,Standard,Davis,93,77.11,0.0352,0.0186,0.026,0.0056,70.52,42.06
TXN0101198,2024-07-22,CUST1129,Air Filter,Southeast,Bronze,Garcia,84,26.54,0.0607,0.0011,0.0655,0.0121,22.84,13.19
TXN0101199,2024-03-09,CUST1020,Wiper Blade,Southwest,Gold,Hall,160,27.35,0.0995,0.0059,0.0868,0.0236,21.45,10.86
TXN0101200,2024-05-22,CUST1054,Wiper Blade,Southeast,Silver,Evans,79,88.97,0.0617,0.0009,0.0981,0.0009,74.59,46.49
TXN0101201,2024-02-17,CUST1065,Oil Filter,Southwest,Bronze,Foster,48,78.23,0.0503,0.0386,0.0461,0.0368,64.79,32.36
TXN0101202,2024-09-14,CUST1071,Brake Pad,Northeast,Standard,Adams,170,12.76,0.0373,0.031,0.0163,0.0216,11.4,6.75
TXN0101203,2024-09-21,CUST1004,Brake Pad,Southwest,Standard,Adams,108,28.16,0.0155,0.0203,0.0898,0.0085,24.38,12.51
TXN0101204,2024-02-22,CUST1060,Wiper Blade,Southeast,Gold,Foster,10,91.41,0.1217,0.0233,0.0822,0.0001,70.63,44.76
TXN0101205,2024-07-13,CUST1088,Wiper Blade,West,Gold,Adams,179,81.71,0.0924,0.0232,0.0716,0.0053,65.98,33.6
TXN0101206,2024-05-11,CUST1021,Brake Pad,Southeast,Bronze,Evans,183,26.97,0.0681,0.0327,0.1011,0.0266,20.81,13.65
TXN0101207,2024-11-04,CUST1095,Wiper Blade,Midwest,Standard,Davis,48,69.42,0.0348,0.0131,0.0865,0.0284,58.12,27.31
TXN0101208,2024-05-11,CUST1014,Oil Filter,Midwest,Gold,Ivanov,76,67.34,0.1143,0.0073,0.0154,0.012,57.31,32.9
TXN0101209,2024-12-05,CUST1058,Wiper Blade,Northeast,Bronze,Hall,136,62.98,0.0384,0.0031,0.0677,0.0182,54.96,31.2
TXN0101210,2024-06-25,CUST1040,Spark Plug,Northeast,Standard,Davis,199,77.63,0.0177,0.0295,0.0981,0.0203,64.77,37.48
TXN0101211,2024-09-19,CUST1072,Brake Pad,Northeast,Gold,Foster,147,28.82,0.1153,0.0241,0.1375,0.0066,20.65,13.32
TXN0101212,2024-04-09,CUST1021,Spark Plug,Southwest,Silver,Ivanov,160,81.03,0.0964,0.0193,0.0509,0.0363,64.59,34.34
TXN0101213,2024-08-01,CUST1003,Brake Pad,Southwest,Bronze,Hall,235,12.96,0.0284,0.0123,0.084,0.0024,11.31,5.2
TXN0101214,2024-01-18,CUST1140,Battery,Southeast,Silver,Foster,90,18.23,0.0861,0.0007,0.0581,0.0143,15.33,8.44
TXN0101215,2024-10-25,CUST1095,Air Filter,Northeast,Silver,Garcia,199,58.61,0.082,0.0155,0.0896,0.0351,45.59,32.13
TXN0101216,2024-01-08,CUST1051,Air Filter,Southwest,Gold,Evans,156,74.73,0.1099,0.032,0.118,0.0383,52.45,32.22
TXN0101217,2024-08-17,CUST1075,Brake Pad,Midwest,Standard,Adams,160,9.71,0.0441,0.0011,0.0291,0.0029,8.96,4.87
TXN0101218,2024-08-17,CUST1133,Wiper Blade,Southeast,Bronze,Hall,168,54.87,0.0417,0.0238,0.0668,0.017,46.68,24.73
TXN0101219,2024-02-14,CUST1051,Battery,Southeast,Bronze,Evans,170,11.91,0.0397,0.0269,0.0894,0.0318,9.67,4.69
TXN0101220,2024-05-18,CUST1108,Oil Filter,Southwest,Gold,Davis,153,28.83,0.0862,0.0122,0.081,0.0376,22.57,11.04
TXN0101221,2024-06-18,CUST1002,Spark Plug,West,Gold,Garcia,17,80.42,0.1004,0.0224,0.0516,0.0054,65.96,32.74
TXN0101222,2024-11-11,CUST1035,Oil Filter,Southwest,Bronze,Ivanov,37,36.26,0.0588,0.0269,0.0081,0.0336,31.64,15.47
TXN0101223,2024-10-02,CUST1014,Battery,Midwest,Bronze,Hall,187,69.73,0.0546,0.0006,0.0868,0.04,57.04,28.43
TXN0101224,2024-06-19,CUST1042,Brake Pad,Southeast,Standard,Foster,199,77.5,0.0326,0.0135,0.1161,0.0328,62.39,35.54
TXN0101225,2024-07-05,CUST1070,Brake Pad,West,Gold,Hall,126,19.4,0.0877,0.0006,0.079,0.0324,15.53,8.13
TXN0101226,2024-03-08,CUST1093,Oil Filter,Southwest,Gold,Garcia,100,43.87,0.0992,0.0188,0.0196,0.0029,37.71,21.11
TXN0101227,2024-06-04,CUST1060,Spark Plug,Southwest,Gold,Davis,76,12.65,0.1071,0.0202,0.0766,0.0323,9.66,6.23
TXN0101228,2024-10-07,CUST1090,Brake Pad,Southwest,Silver,Foster,92,29.59,0.066,0.0389,0.1332,0.0046,22.41,12.63
TXN0101229,2024-05-18,CUST1013,Brake Pad,Southwest,Standard,Hall,203,10.76,0.0047,0.0096,0.0245,0.006,10.28,4.21
TXN0101230,2024-03-04,CUST1048,Air Filter,Midwest,Silver,Chen,142,37.78,0.0507,0.0142,0.0352,0.0077,33.71,18.66
TXN0101231,2024-07-01,CUST1017,Air Filter,Southeast,Gold,Foster,95,84.2,0.1011,0.0028,0.1159,0.0376,62.53,43.27
TXN0101232,2024-08-10,CUST1082,Wiper Blade,Midwest,Standard,Garcia,122,16.21,0.0476,0.0158,0.0225,0.0045,14.74,8.71
TXN0101233,2024-06-04,CUST1138,Battery,Southwest,Silver,Evans,85,25.83,0.0608,0.0289,0.1302,0.0346,19.26,12.79
TXN0101234,2024-12-08,CUST1071,Battery,Midwest,Standard,Chen,221,78.04,0.03,0.0065,0.0271,0.0391,70.03,39.69
TXN0101235,2024-08-14,CUST1037,Oil Filter,West,Gold,Garcia,208,23.68,0.1018,0.0018,0.0985,0.0329,18.12,11.56
TXN0101236,2024-09-02,CUST1037,Battery,West,Gold,Hall,57,39.09,0.1049,0.0047,0.0435,0.0386,31.6,18.49
TXN0101237,2024-11-15,CUST1106,Battery,Midwest,Bronze,Ivanov,224,39.43,0.0458,0.0393,0.0826,0.0164,32.17,18.82
TXN0101238,2024-12-21,CUST1097,Spark Plug,West,Silver,Ivanov,244,82.72,0.0988,0.0325,0.0795,0.0218,63.48,33.75
TXN0101239,2024-01-15,CUST1124,Battery,Southwest,Gold,Hall,9,28.63,0.1049,0.0291,0.0373,0.0011,23.69,15.32
TXN0101240,2024-04-17,CUST1030,Wiper Blade,Southwest,Gold,Chen,84,31.23,0.1156,0.0033,0.0679,0.0038,25.28,16.25
TXN0101241,2024-12-26,CUST1073,Air Filter,Northeast,Silver,Ivanov,25,17.78,0.0569,0.0262,0.0567,0.0356,14.66,7.18
TXN0101242,2024-01-07,CUST1085,Wiper Blade,Southwest,Silver,Adams,52,24.75,0.0883,0.0304,0.0736,0.0381,19.05,12.09
TXN0101243,2024-03-13,CUST1011,Battery,Southeast,Standard,Adams,136,12.23,0.0398,0.0165,0.0091,0.0285,11.08,4.84
TXN0101244,2024-03-20,CUST1131,Spark Plug,Southwest,Bronze,Foster,122,73.13,0.0681,0.0227,0.094,0.026,57.71,38.76
TXN0101245,2024-04-16,CUST1119,Battery,Midwest,Gold,Foster,224,12.92,0.0953,0.0373,0.0459,0.0065,10.53,6.86
TXN0101246,2024-07-14,CUST1057,Wiper Blade,Midwest,Silver,Hall,240,69.91,0.0723,0.0338,0.0185,0.0093,60.55,28.15
TXN0101247,2024-05-08,CUST1127,Oil Filter,West,Gold,Ivanov,171,77.3,0.1036,0.0145,0.0244,0.0294,64.01,41.77
TXN0101248,2024-01-11,CUST1067,Oil Filter,Southeast,Gold,Foster,201,42.54,0.0895,0.036,0.0729,0.0052,33.88,22.25
TXN0101249,2024-03-24,CUST1026,Oil Filter,Northeast,Silver,Davis,111,78.15,0.0757,0.0217,0.0399,0.0395,64.33,37.71
TXN0101250,2024-05-18,CUST1076,Spark Plug,Northeast,Bronze,Davis,146,92.98,0.048,0.0241,0.0844,0.0014,78.3,37.25
TXN0101251,2024-04-09,CUST1103,Wiper Blade,Southeast,Silver,Ivanov,245,19.24,0.0802,0.0241,0.0291,0.0302,16.09,10.21
TXN0101252,2024-01-05,CUST1123,Brake Pad,Northeast,Bronze,Hall,53,94.19,0.0641,0.0273,0.0649,0.0011,79.36,50.93
TXN0101253,2024-05-24,CUST1019,Battery,West,Standard,Foster,168,18.68,0.0145,0.0313,0.1133,0.0162,15.41,8.71
TXN0101254,2024-08-22,CUST1069,Air Filter,Southwest,Bronze,Foster,33,60.79,0.0281,0.0297,0.0933,0.0034,51.4,31.76
TXN0101255,2024-09-21,CUST1007,Spark Plug,West,Silver,Ivanov,147,52.95,0.0974,0.038,0.0705,0.0275,40.59,22.7
TXN0101256,2024-10-18,CUST1145,Air Filter,Midwest,Standard,Ivanov,221,84.21,0.0493,0.0203,0.0574,0.0226,71.61,44.02
TXN0101257,2024-07-22,CUST1016,Oil Filter,Northeast,Gold,Evans,65,82.71,0.0862,0.0372,0.0568,0.0004,67.77,42.44
TXN0101258,2024-01-09,CUST1089,Battery,Midwest,Bronze,Hall,79,12.12,0.062,0.0096,0.0979,0.0301,9.7,5.74
TXN0101259,2024-09-13,CUST1038,Brake Pad,Northeast,Bronze,Chen,104,36.49,0.0289,0.0181,0.0429,0.0132,32.73,17.86
TXN0101260,2024-02-12,CUST1095,Wiper Blade,Northeast,Gold,Foster,42,24.67,0.0859,0.0365,0.0782,0.0081,19.52,10.49
TXN0101261,2024-02-21,CUST1004,Air Filter,Northeast,Standard,Evans,105,67.83,0.0453,0.0073,0.0659,0.0092,59.17,27.62
TXN0101262,2024-06-10,CUST1072,Wiper Blade,Southeast,Silver,Chen,242,25.25,0.0514,0.0389,0.0986,0.0396,19.48,10.46
TXN0101263,2024-02-10,CUST1046,Oil Filter,Northeast,Silver,Garcia,128,83.47,0.0513,0.0319,0.0827,0.0374,66.5,39.54
TXN0101264,2024-04-08,CUST1121,Spark Plug,Southwest,Silver,Foster,56,89.38,0.0675,0.0088,0.0957,0.0021,73.82,43.88
TXN0101265,2024-06-25,CUST1100,Oil Filter,West,Bronze,Evans,2,26.07,0.0368,0.0184,0.0612,0.0332,22.17,13.32
TXN0101266,2024-11-15,CUST1149,Air Filter,West,Gold,Adams,163,36.46,0.1005,0.0176,0.0847,0.0379,27.68,17.76
TXN0101267,2024-02-16,CUST1123,Air Filter,Midwest,Bronze,Evans,23,37.45,0.0686,0.013,0.1161,0.0074,29.77,15.86
TXN0101268,2024-12-23,CUST1091,Wiper Blade,Midwest,Standard,Davis,198,50.36,0.0236,0.0322,0.0584,0.0295,43.12,26.69
TXN0101269,2024-01-22,CUST1113,Spark Plug,Northeast,Standard,Adams,71,89.61,0.005,0.0386,0.0363,0.0008,82.38,45.34
TXN0101270,2024-09-21,CUST1041,Brake Pad,Southwest,Silver,Ivanov,25,80.13,0.0902,0.0285,0.0449,0.024,65.1,39.93
TXN0101271,2024-09-25,CUST1105,Air Filter,Southeast,Standard,Garcia,26,48.86,0.037,0.0263,0.069,0.0301,40.93,25
TXN0101272,2024-12-06,CUST1048,Brake Pad,Midwest,Standard,Adams,103,92.71,0.0471,0.0056,0.0422,0.0249,81.6,41.41
TXN0101273,2024-02-11,CUST1138,Battery,Northeast,Silver,Foster,69,10.49,0.0957,0.0081,0.1072,0.0072,8.2,5.18
TXN0101274,2024-01-09,CUST1073,Air Filter,Northeast,Standard,Evans,77,62.07,0.036,0.007,0.1048,0.0157,51.92,25.54
TXN0101275,2024-01-15,CUST1077,Oil Filter,Midwest,Silver,Chen,241,82.71,0.0716,0.0313,0.0009,0.0325,71.44,35.74
TXN0101276,2024-08-05,CUST1108,Wiper Blade,Midwest,Standard,Foster,162,25.81,0.0335,0.0114,0.1138,0.0213,21.16,12.17
TXN0101277,2024-03-16,CUST1108,Wiper Blade,Southeast,Silver,Evans,23,29.44,0.0801,0.0382,0.1245,0.012,21.94,14.09
TXN0101278,2024-06-05,CUST1022,Battery,Southwest,Gold,Chen,79,65.95,0.0914,0.0041,0.0801,0.0066,53.93,32.4
TXN0101279,2024-10-10,CUST1001,Brake Pad,West,Bronze,Davis,160,36.96,0.0423,0.0105,0.0988,0.0276,30.34,19.77
TXN0101280,2024-08-08,CUST1129,Air Filter,Northeast,Standard,Ivanov,55,54.21,0.0207,0.0329,0.065,0.0321,46.04,21.01
TXN0101281,2024-02-19,CUST1034,Air Filter,Northeast,Standard,Chen,77,39.84,0.0447,0.0175,0.0513,0.0203,34.51,18.97
TXN0101282,2024-12-12,CUST1028,Brake Pad,Southwest,Gold,Ivanov,84,46.21,0.1001,0.0345,0.0262,0.0361,37.11,20.32
TXN0101283,2024-11-16,CUST1122,Battery,Northeast,Bronze,Davis,186,73.48,0.0658,0.0373,0.0129,0.0355,62.35,35.84
TXN0101284,2024-04-18,CUST1128,Air Filter,Southwest,Bronze,Chen,12,13.55,0.04,0.0315,0.0697,0.0211,11.35,6.06
TXN0101285,2024-07-02,CUST1142,Brake Pad,West,Bronze,Garcia,197,24.89,0.0363,0.0284,0.0362,0.0213,21.85,11.74
TXN0101286,2024-12-20,CUST1110,Spark Plug,Southwest,Standard,Chen,247,71.16,0.0305,0.0113,0.0313,0.036,63.4,30.02
TXN0101287,2024-02-04,CUST1136,Spark Plug,Midwest,Gold,Ivanov,111,29.37,0.124,0.0121,0.056,0.0051,23.58,11.81
TXN0101288,2024-09-27,CUST1070,Brake Pad,West,Gold,Hall,163,64.47,0.1045,0.0301,0.0383,0.0229,51.85,31.14
TXN0101289,2024-10-24,CUST1027,Brake Pad,Southwest,Silver,Adams,206,20.45,0.055,0.003,0.0216,0.0051,18.72,9.73
TXN0101290,2024-03-14,CUST1038,Air Filter,Northeast,Bronze,Evans,199,17.08,0.0412,0.0231,0.121,0.0338,13.34,7.33
TXN0101291,2024-07-06,CUST1127,Air Filter,Southwest,Bronze,Foster,134,76.7,0.0616,0.0188,0.0877,0.0372,60.95,29.76
TXN0101292,2024-07-11,CUST1048,Wiper Blade,West,Gold,Garcia,19,45.67,0.0971,0.037,0.0097,0.0365,37.44,18
TXN0101293,2024-11-09,CUST1087,Wiper Blade,West,Standard,Chen,155,88.01,0.012,0.0374,0.0922,0.0051,75.1,45.22
TXN0101294,2024-03-11,CUST1061,Oil Filter,Southeast,Gold,Chen,83,68.57,0.1217,0.04,0.0767,0.0042,51.93,34.71
TXN0101295,2024-02-15,CUST1147,Oil Filter,Midwest,Silver,Evans,103,29.26,0.0805,0.0289,0.1124,0.0317,21.84,11.66
TXN0101296,2024-11-04,CUST1004,Brake Pad,Midwest,Gold,Garcia,143,73.05,0.092,0.0032,0.0667,0.0176,59.94,37.79
TXN0101297,2024-09-12,CUST1115,Wiper Blade,Northeast,Standard,Hall,198,22.84,0.0401,0.0331,0.0992,0.0298,18.22,10.92
TXN0101298,2024-08-25,CUST1010,Brake Pad,Southeast,Standard,Ivanov,109,16.39,0.0385,0.0298,0.0111,0.0114,14.9,7.58
TXN0101299,2024-12-22,CUST1130,Oil Filter,Midwest,Gold,Ivanov,119,65.27,0.0996,0.034,0.0754,0.0297,49.69,25.51
TXN0101300,2024-10-07,CUST1133,Oil Filter,Midwest,Gold,Chen,220,61.37,0.0898,0.0141,0.0557,0.0049,51.27,29.26
TXN0101301,2024-02-21,CUST1099,Oil Filter,West,Gold,Ivanov,94,64.68,0.1065,0.0382,0.0677,0.0313,48.92,30.15
TXN0101302,2024-09-25,CUST1009,Battery,Midwest,Silver,Hall,247,40.81,0.0793,0.0326,0.0191,0.0167,34.78,21.4
TXN0101303,2024-01-13,CUST1039,Battery,Southeast,Gold,Adams,180,85.35,0.0861,0.026,0.0434,0.009,71.31,38.44
TXN0101304,2024-10-09,CUST1001,Battery,Midwest,Gold,Ivanov,196,48.01,0.1149,0.0086,0.0033,0.0094,41.47,23.06
TXN0101305,2024-06-21,CUST1017,Brake Pad,Northeast,Standard,Hall,218,93.34,0.0026,0.0269,0.0244,0.0338,85.15,47.96
TXN0101306,2024-06-02,CUST1125,Wiper Blade,Southeast,Bronze,Hall,63,75.16,0.0601,0.011,0.0164,0.0003,68.56,38.77
TXN0101307,2024-12-10,CUST1139,Air Filter,Southeast,Silver,Davis,62,12.22,0.0534,0.0164,0.0031,0.026,11.01,5.11
TXN0101308,2024-07-06,CUST1101,Wiper Blade,Midwest,Silver,Evans,185,17.83,0.0701,0.0094,0.0987,0.0352,14.03,7.36
TXN0101309,2024-03-12,CUST1087,Air Filter,West,Gold,Davis,100,35.17,0.114,0.0147,0.0526,0.0366,27.51,14.66
TXN0101310,2024-07-01,CUST1004,Air Filter,West,Bronze,Hall,135,88.26,0.0208,0.0084,0.0241,0.0188,81.9,42.12
TXN0101311,2024-09-07,CUST1058,Battery,Southwest,Standard,Garcia,231,29.68,0.0076,0.0338,0.0504,0.0185,26.41,13.47
TXN0101312,2024-03-05,CUST1050,Spark Plug,West,Gold,Hall,210,26.48,0.0982,0.0132,0.0366,0.0256,21.88,12.41
TXN0101313,2024-01-24,CUST1141,Battery,Northeast,Silver,Chen,186,31.68,0.0808,0.0162,0.0047,0.0381,27.25,13.07
TXN0101314,2024-01-15,CUST1009,Battery,Midwest,Silver,Ivanov,85,18.57,0.0702,0.0047,0.0553,0.003,16.1,8.03
TXN0101315,2024-09-27,CUST1002,Battery,Southeast,Gold,Foster,91,85.54,0.1012,0.0116,0.0826,0.0376,65.61,37.72
TXN0101316,2024-03-11,CUST1045,Brake Pad,West,Gold,Adams,43,31.65,0.1,0.0256,0.0117,0.0325,26.28,14.51
TXN0101317,2024-10-03,CUST1012,Battery,Northeast,Bronze,Ivanov,216,24.92,0.0266,0.0112,0.0081,0.0236,23.19,9.84
TXN0101318,2024-01-27,CUST1012,Air Filter,Northeast,Bronze,Adams,140,80.62,0.0315,0.0237,0.0437,0.0095,71.88,34.36
TXN0101319,2024-12-23,CUST1064,Wiper Blade,West,Silver,Davis,89,67.6,0.0857,0.0188,0.0575,0.0113,55.88,29.34
TXN0101320,2024-08-08,CUST1017,Wiper Blade,Southwest,Bronze,Davis,6,26.35,0.0424,0.007,0.0965,0.0277,21.78,11.54
TXN0101321,2024-08-09,CUST1115,Brake Pad,Southeast,Bronze,Foster,143,70.33,0.0328,0.0159,0.0413,0.0356,61.5,37.36
TXN0101322,2024-09-19,CUST1023,Air Filter,West,Bronze,Chen,173,68.25,0.0307,0.0236,0.0131,0.0342,61.32,35.5
TXN0101323,2024-07-20,CUST1092,Wiper Blade,Southwest,Silver,Ivanov,240,9.4,0.0651,0.0087,0.0191,0.0257,8.29,3.92
TXN0101324,2024-10-07,CUST1045,Air Filter,West,Standard,Adams,160,41.08,0.0283,0.0317,0.0797,0.0078,35.02,16.46
TXN0101325,2024-11-09,CUST1106,Battery,Northeast,Bronze,Chen,174,87.62,0.0575,0.0137,0.0781,0.0094,73.71,41.55
TXN0101326,2024-05-13,CUST1031,Battery,Northeast,Bronze,Evans,128,73.55,0.0596,0.0037,0.1043,0.0042,60.91,31.7
TXN0101327,2024-01-02,CUST1018,Oil Filter,West,Gold,Adams,132,84.03,0.1109,0.0338,0.033,0.015,67.84,35.25
TXN0101328,2024-09-14,CUST1070,Air Filter,Midwest,Standard,Foster,39,23.62,0.0208,0.0103,0.1296,0.0044,19.72,10.87
TXN0101329,2024-05-18,CUST1149,Spark Plug,West,Silver,Davis,189,82.64,0.0712,0.0028,0.0011,0.0089,75.7,39.1
TXN0101330,2024-10-08,CUST1048,Oil Filter,Southwest,Standard,Adams,28,84.06,0.0498,0.0142,0.0828,0.0034,71.43,39.45
TXN0101331,2024-08-01,CUST1001,Oil Filter,Midwest,Gold,Ivanov,66,56.73,0.1208,0.0017,0.0158,0.0128,48.16,23.57
TXN0101332,2024-11-01,CUST1090,Air Filter,Northeast,Silver,Chen,206,43.78,0.0877,0.0299,0.0881,0.037,33.15,16.71
TXN0101333,2024-11-07,CUST1133,Wiper Blade,Northeast,Gold,Adams,239,33.06,0.1215,0.0376,0.0401,0.0297,25.49,15.14
TXN0101334,2024-03-23,CUST1104,Spark Plug,Southeast,Silver,Hall,81,23.94,0.066,0.0315,0.078,0.0013,19.71,12.19
TXN0101335,2024-11-17,CUST1003,Oil Filter,Southeast,Gold,Adams,223,82.58,0.1139,0.0173,0.0102,0.0112,69.98,39.77
TXN0101336,2024-03-23,CUST1010,Wiper Blade,Southwest,Silver,Foster,26,22.87,0.0835,0.0008,0.1261,0.0399,17.15,10.93
TXN0101337,2024-06-24,CUST1121,Brake Pad,Southeast,Bronze,Chen,167,40.94,0.0387,0.0399,0.0926,0.0292,32.74,22.36
TXN0101338,2024-11-11,CUST1064,Wiper Blade,Southeast,Silver,Davis,236,85.35,0.0858,0.0283,0.007,0.0215,73.18,34.12
TXN0101339,2024-05-15,CUST1109,Battery,Southeast,Standard,Adams,4,79.01,0.0242,0.0232,0.0117,0.0042,74.01,38.28
TXN0101340,2024-10-13,CUST1108,Battery,Southwest,Gold,Hall,133,21.84,0.091,0.0117,0.0583,0.0392,17.47,10.2
TXN0101341,2024-08-10,CUST1120,Brake Pad,Midwest,Standard,Adams,40,50.57,0.0031,0.0006,0.0582,0.0143,46.72,27.12
TXN0101342,2024-09-04,CUST1019,Spark Plug,Midwest,Bronze,Evans,171,69.45,0.0672,0.0371,0.0827,0.0315,54.28,38.17
TXN0101343,2024-08-18,CUST1072,Battery,West,Standard,Foster,62,38.34,0,0.0275,0.0495,0.0223,34.53,16.39
TXN0101344,2024-04-09,CUST1112,Wiper Blade,Midwest,Gold,Garcia,58,49.43,0.123,0.0061,0.0746,0.0296,37.9,18.79
TXN0101345,2024-05-24,CUST1000,Spark Plug,Southwest,Standard,Hall,172,78.08,0.0349,0.008,0.0976,0.0058,66.66,33.62
TXN0101346,2024-08-22,CUST1099,Air Filter,Midwest,Bronze,Adams,109,88.53,0.0419,0.0154,0.0199,0.001,81.61,48.38
TXN0101347,2024-03-11,CUST1069,Brake Pad,Midwest,Standard,Garcia,25,34.94,0.0066,0.0213,0.014,0.0374,32.17,17.21
TXN0101348,2024-05-03,CUST1135,Wiper Blade,West,Standard,Foster,3,89.99,0.0268,0.0126,0.1316,0.0263,72.23,39.91
TXN0101349,2024-12-19,CUST1042,Air Filter,Southeast,Silver,Adams,155,57.22,0.0924,0.015,0.0842,0.0299,44.55,24.48
TXN0101350,2024-03-11,CUST1088,Wiper Blade,Northeast,Gold,Chen,76,49.68,0.0907,0.0135,0.0838,0.0082,39.93,20.32
TXN0101351,2024-04-11,CUST1139,Brake Pad,Northeast,Silver,Davis,73,53.84,0.0816,0.0205,0.0051,0.0128,47.38,22.67
TXN0101352,2024-11-07,CUST1121,Air Filter,Midwest,Silver,Garcia,70,42.44,0.0869,0.0308,0.0715,0.0271,33.26,18.01
TXN0101353,2024-09-06,CUST1094,Air Filter,Southeast,Gold,Chen,136,61.54,0.1167,0.0193,0.0515,0.0205,48.74,32.9
TXN0101354,2024-07-02,CUST1149,Oil Filter,Northeast,Gold,Evans,168,43.51,0.1097,0.0066,0.0792,0.0157,34.32,18.72
TXN0101355,2024-04-27,CUST1068,Air Filter,West,Bronze,Garcia,136,10.68,0.0484,0.0027,0.0442,0.0017,9.64,5.03
TXN0101356,2024-01-09,CUST1085,Battery,Southwest,Gold,Davis,78,36.5,0.1177,0.015,0.0778,0.0254,27.89,15.48
TXN0101357,2024-04-10,CUST1085,Brake Pad,Northeast,Silver,Davis,77,59.02,0.088,0.0149,0.0942,0.0147,46.52,22.85
TXN0101358,2024-12-11,CUST1058,Spark Plug,Northeast,Silver,Adams,68,41.08,0.0649,0.007,0.0076,0.0019,37.74,16.45
TXN0101359,2024-01-02,CUST1074,Wiper Blade,Midwest,Silver,Ivanov,214,9.67,0.096,0.0153,0.0243,0.024,8.13,4.8
TXN0101360,2024-06-08,CUST1075,Wiper Blade,West,Gold,Hall,79,37.78,0.1077,0.0139,0.0136,0.0113,32.25,18.89
TXN0101361,2024-08-05,CUST1131,Wiper Blade,Northeast,Standard,Adams,222,39.97,0.0419,0.0094,0.0749,0.0032,34.8,20.83
TXN0101362,2024-10-18,CUST1115,Oil Filter,Southwest,Silver,Evans,156,30.08,0.0698,0.0298,0.0755,0.0374,23.69,15.02
TXN0101363,2024-02-15,CUST1081,Spark Plug,West,Gold,Garcia,15,43.48,0.1015,0.0126,0.0608,0.0235,34.85,20.52
TXN0101364,2024-06-03,CUST1070,Battery,West,Standard,Evans,4,48.49,0.0079,0.006,0.0403,0.0158,45.1,21.16
TXN0101365,2024-12-07,CUST1126,Battery,West,Bronze,Davis,62,27.7,0.0321,0.0191,0.015,0.0206,25.3,13.17
TXN0101366,2024-04-15,CUST1077,Oil Filter,Northeast,Silver,Garcia,96,67.84,0.0632,0.0005,0.0576,0.0051,59.27,32.87
TXN0101367,2024-08-19,CUST1012,Brake Pad,Southeast,Silver,Foster,166,62.51,0.0564,0.0126,0.0495,0.0021,54.97,26.7
TXN0101368,2024-11-27,CUST1067,Wiper Blade,Southwest,Gold,Adams,174,17.93,0.1106,0.0158,0.0202,0.032,14.73,9.82
TXN0101369,2024-03-11,CUST1082,Wiper Blade,Southeast,Bronze,Hall,96,35.54,0.0692,0.0175,0.0228,0.015,31.12,18.38
TXN0101370,2024-11-24,CUST1001,Oil Filter,Southeast,Standard,Davis,25,82.12,0.0089,0.0166,0.0023,0.0328,77.14,32.65
TXN0101371,2024-11-19,CUST1038,Oil Filter,Southwest,Bronze,Evans,2,50.38,0.0649,0.0227,0.119,0.0333,38.29,26.64
TXN0101372,2024-10-04,CUST1011,Battery,West,Gold,Davis,244,59.16,0.0975,0.0291,0.0023,0.0015,51.45,28.77
TXN0101373,2024-02-25,CUST1106,Oil Filter,Northeast,Silver,Davis,121,16.29,0.0676,0.0227,0.0366,0.0165,13.95,7.96
TXN0101374,2024-10-06,CUST1047,Brake Pad,Northeast,Gold,Adams,120,24.71,0.091,0.02,0.0481,0.0371,19.86,13.01
